Technology,ISORTO,Plant Code,Nameplate Capacity (MW),LAT,LON,PLHTIAN,PLNGENAN,FC,MC
Gas,PJM,61838.0,0.5,41.5094,-81.682272,10609.207,1847.0,3.36,19.2999109474824
Gas,PJM,52089.0,6.0,37.3439,-80.765,937037.299,161423.0,3.36,19.504316761799743
Gas,PJM,52089.0,9.2,37.3439,-80.765,937037.299,161423.0,3.36,19.504316761799743
Gas,PJM,52089.0,6.0,37.3439,-80.765,937037.299,161423.0,3.36,19.504316761799743
Gas,PJM,52089.0,6.0,37.3439,-80.765,937037.299,161423.0,3.36,19.504316761799743
Gas,PJM,59794.0,3.5,41.870751,-87.678378,101022.606,17255.0,3.36,19.671744778904667
Gas,PJM,10129.0,6.1,40.6144,-79.1594,134691.866,22528.0,3.36,20.08898569602273
Gas,PJM,10129.0,6.1,40.6144,-79.1594,134691.866,22528.0,3.36,20.08898569602273
Gas,PJM,10129.0,6.1,40.6144,-79.1594,134691.866,22528.0,3.36,20.08898569602273
Gas,PJM,10129.0,6.1,40.6144,-79.1594,134691.866,22528.0,3.36,20.08898569602273
Gas,PJM,63927.0,3.5,41.12055,-83.97062,78079.615,13045.53,3.36,20.110145498113145
Gas,PJM,54081.0,57.4,37.4556,-77.4308,342380.188,56935.0,3.36,20.205452387459385
Gas,PJM,54081.0,57.4,37.4556,-77.4308,342380.188,56935.0,3.36,20.205452387459385
Gas,PJM,63924.0,3.6,40.294347,-85.654444,99762.471,16502.61,3.36,20.312053824213265
Gas,PJM,63829.0,3.9,40.622,-83.157,184181.368,29730.5,3.36,20.815304030541025
Gas,PJM,63829.0,3.9,40.622,-83.157,184181.368,29730.5,3.36,20.815304030541025
Gas,PJM,52072.0,6.0,37.180441,-80.542767,201563.608,32245.0,3.36,21.003371774848816
Gas,PJM,52072.0,6.0,37.180441,-80.542767,201563.608,32245.0,3.36,21.003371774848816
Gas,PJM,52072.0,6.0,37.180441,-80.542767,201563.608,32245.0,3.36,21.003371774848816
Gas,PJM,63922.0,3.5,40.414455,-85.025545,125892.904,20100.0,3.36,21.0447839522388
Gas,PJM,63920.0,3.5,41.1718,-83.3777,135013.959,21450.58,3.36,21.148467884784463
Gas,PJM,55710.0,184.0,40.545278,-79.768611,28256417.964,4480397.0,3.36,21.190435659839963
Gas,PJM,55710.0,188.0,40.545278,-79.768611,28256417.964,4480397.0,3.36,21.190435659839963
Gas,PJM,55710.0,184.0,40.545278,-79.768611,28256417.964,4480397.0,3.36,21.190435659839963
Gas,PJM,55216.0,45.3,41.411944,-88.332778,3398651.64,536011.0,3.36,21.30454320974756
Gas,PJM,55216.0,82.9,41.411944,-88.332778,3398651.64,536011.0,3.36,21.30454320974756
Gas,PJM,55216.0,45.3,41.411944,-88.332778,3398651.64,536011.0,3.36,21.30454320974756
Gas,PJM,55216.0,45.3,41.411944,-88.332778,3398651.64,536011.0,3.36,21.30454320974756
Gas,PJM,61322.0,521.9,39.70257,-80.84552,24491545.963,3852850.0,3.36,21.35862917987464
Gas,PJM,61035.0,525.0,40.268522,-75.799669,20644469.497,3239674.0,3.36,21.411233818563225
Gas,PJM,60589.0,372.0,40.412,-78.855,46583546.007,7213102.0,3.36,21.69950107228762
Gas,PJM,60589.0,453.0,40.412,-78.855,46583546.007,7213102.0,3.36,21.69950107228762
Gas,PJM,60589.0,372.0,40.412,-78.855,46583546.007,7213102.0,3.36,21.69950107228762
Gas,PJM,59913.0,663.9,36.718236,-77.649559,66713288.058,10286001.0,3.36,21.79239996913086
Gas,PJM,59913.0,369.8,36.718236,-77.649559,66713288.058,10286001.0,3.36,21.79239996913086
Gas,PJM,59913.0,369.8,36.718236,-77.649559,66713288.058,10286001.0,3.36,21.79239996913086
Gas,PJM,59913.0,369.8,36.718236,-77.649559,66713288.058,10286001.0,3.36,21.79239996913086
Gas,PJM,55460.0,400.8,41.862114,-86.221394,48631226.27,7416392.0,3.36,22.032400696619057
Gas,PJM,55460.0,386.8,41.862114,-86.221394,48631226.27,7416392.0,3.36,22.032400696619057
Gas,PJM,55460.0,386.8,41.862114,-86.221394,48631226.27,7416392.0,3.36,22.032400696619057
Gas,PJM,60357.0,499.5,41.471389,-75.544167,68722250.02,10468498.0,3.36,22.05729609607797
Gas,PJM,60357.0,499.5,41.471389,-75.544167,68722250.02,10468498.0,3.36,22.05729609607797
